id,middle_school_code,high_school_code,seats,year,total_admission_score,chinese_admission_score,math_admission_score,english_admission_score,physics_admission_score,chemistry_admission_score,politics_admission_score,history_admission_score,created_at,updated_at
ccf3aaf2-a8f1-4fe1-87cf-ccaaf9093ce5,110104,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
89b9c04d-d1ba-46c9-8945-29d3faa3f571,110104,152003,1,2025,754,141,128,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cd9000c4-f3f2-4d03-90ab-6a2cf272cf85,110104,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae5295e6-c6a9-4369-bd5d-b875812a52dd,110104,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae425660-5bc3-4d0d-8758-4a099e519f3f,110104,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8a1e144c-128a-494b-a4ab-48da96c3fa3f,110104,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
98aec08e-6452-4d84-bc49-ef37080a3f83,110104,152001,1,2025,738,138,123,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3f713671-1cd8-4fc7-a1c3-f840aac9cb35,110104,152002,1,2025,746,146,128,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
55cf69ee-ff15-4949-8fcb-7d60a277006b,110104,153001,1,2025,725.5,129,119,143,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e2e50a0c-05e6-4204-b3f3-81edc1f44458,110104,153005,1,2025,711.5,126,121,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b40bccdc-5402-4b11-8297-9e2f228a1318,110104,152004,1,2025,721,131,129,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b13022b5-cfbd-4d83-9c35-e9520e166417,110104,153004,1,2025,723,134,118,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d3a375ac-ee40-484f-8255-01bee03f5456,110104,152005,1,2025,745.5,136,134,146,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7f686909-7115-48c0-9619-166ccd94fd4e,110104,151078,1,2025,735.5,145,120,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5b3f34e6-3bf2-44e1-9874-d2cc4ae8f0f3,110104,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
20e8202e-fb4f-494f-8a88-ac0a8b610dfc,110146,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1fe4efcb-cf66-4f2b-9fbf-2d56523df11a,110146,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2cb5bf0f-4876-4262-98e0-8cb87d7c1805,110146,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1d51bb7d-b61e-4fa7-a261-0247e9541acb,110146,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0f51e1ea-e58f-4919-a851-38b9c833cb55,110146,152006,1,2025,737.5,139,128,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
11991a00-3d62-4514-bffd-006b59227fde,110146,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7ede36a8-1034-4de7-9764-4d4f8ca8817f,110146,152001,3,2025,754,145,137,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dea04e2c-3b07-4007-b4e5-16c211f12b7f,110146,152002,4,2025,742,135,132,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7adf8196-69e7-44f7-a52e-d5d96c893065,110146,153001,4,2025,728.5,120,130,145,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7e651086-d35d-4716-b59e-265d31d1ae15,110146,153005,3,2025,720.5,131,126,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dcd429ba-c01f-4fbf-b24e-d7b0ec8812a3,110146,152004,5,2025,710,132,118,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2be18412-6613-46ea-b004-25d9b776f3b1,110146,153004,3,2025,718,124,129,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
65924998-e99f-48f4-b52e-587b6fad4864,110146,152005,1,2025,757,137,134,143,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
af0becfc-99cf-407d-8964-e5e454284c0a,110146,151078,4,2025,734,136,125,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
53a63a90-4eaf-41a0-a5f5-f021a6e0c277,110146,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d5f82de8-22b9-49da-b52a-7ae02dd31b06,110086,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bd02b62d-7e54-4e42-a1f9-0ae2a8c5d72c,110086,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
723302ae-cf49-4026-8907-172c87bf4f9d,110086,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9b85b421-6446-4f00-acf0-f582a5ac7065,110086,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
117c85c3-e791-4664-9599-166984addc23,110086,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6475d3d8-043f-41f3-be7d-038df69ce39f,110086,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4afb89ab-fa41-4c3c-b328-d7fecc3ae635,110086,152001,2,2025,751.5,136,138,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
45a43db8-2ebf-46e1-b82a-0394c87977d5,110086,152002,3,2025,733.5,130,131,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
71dd5054-c331-4bfc-bac2-f38c195af3b5,110086,153001,3,2025,726.5,130,129,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
49e52e4b-e2eb-4501-9f5c-cebf2cfc8976,110086,153005,2,2025,727,136,130,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
de003ccd-d12f-4e21-b3a7-978547d80fd2,110086,152004,5,2025,708.5,126,123,127.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
71941d0b-0e1b-4859-9ceb-6b874840cfa9,110086,153004,2,2025,711.5,131,115,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
097aeace-b464-4efd-9491-5b92401414af,110086,152005,1,2025,758.5,150,129,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
48f650d8-ca7c-4a30-bf78-b23812d8e0c4,110086,151078,3,2025,728.5,124,128,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
519cfc34-f2c2-4f53-8415-5b62a6faeba0,110086,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
61834834-a4c1-48ed-ad46-9828f04c3903,110098,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6abc0cd8-1a8b-4b2d-b9fc-d9f55b060ebe,110098,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1e915a9c-4aaf-4e93-8e6a-da423693241a,110098,102057,1,2025,757,143,135,146,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c27ab205-c5e9-457d-b5f3-3d370fd1dd95,110098,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
931d5eca-605f-434c-85b5-7eaafc1ce734,110098,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7a55ef7a-c87f-491c-9ac1-a7566c97666d,110098,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
41a9aca7-1da5-4858-b180-c1bd71949bc5,110098,152001,3,2025,748,139,127,145,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c72eaba0-04e3-4519-8167-0041503593fb,110098,152002,3,2025,741.5,143,129,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bdcb5c5e-9ed4-4457-b171-2005abb4f58d,110098,153001,2,2025,731,137,130,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e80ef9c4-90ed-4710-95bf-f89c84180fe1,110098,153005,1,2025,724.5,133,123,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4610b539-a4cf-4470-b19a-65ad2bc05cb7,110098,152004,3,2025,707.5,123,123,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
94a5cf23-75a2-436d-9ad1-eff4b6d4e498,110098,153004,2,2025,718,129,126,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ed594063-50fc-45ab-82d8-cea5da4ae960,110098,152005,1,2025,754.5,143,129,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
39bde451-fba2-4a10-960f-09b4fc8f0c0d,110098,151078,1,2025,737.5,138,134,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c711b00e-e525-4c83-8bb2-c29ea11b0f7e,110098,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
42785f5b-361e-4c07-92e6-ff37dfa4ab44,110164,042032,1,2025,754.5,138,128,138.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1cb1e552-1e2b-4254-8adb-412b39f71eee,110164,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
76064565-462b-49e0-ba03-0c056538eb64,110164,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5161bccf-5619-492d-bbfd-12bc9789c661,110164,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c885bf0c-c20a-42b1-b73c-1ae5160406a5,110164,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9c0184e7-7530-4151-82d1-64c306e1e24c,110164,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eb731ce7-589e-4070-b535-4ee736737a40,110164,152001,1,2025,721.5,137,127,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2e555295-e360-41e9-94ff-fa3cba68a5dd,110164,152002,1,2025,730,146,122,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d9f94fb5-1d14-4717-9def-b7fde7c82762,110164,153001,1,2025,696,126,118,120.5,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8d828f78-7ebb-41b9-bf40-b5f3c2fe7337,110164,153005,1,2025,723.5,130,129,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ec693365-65d5-4f8e-972e-fcf3b10c97cd,110164,152004,1,2025,698,132,120,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8840e47b-5620-4ce7-b049-458f044bc7cb,110164,153004,1,2025,677.5,123,119,121,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7141a4ec-da23-4443-a6f3-f318756e2b57,110164,152005,1,2025,725.5,132,124,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c768bfbd-a21f-48c6-9a6b-9ba04d3e025c,110164,151078,1,2025,713,126,130,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b8a30d56-40fd-4111-8c93-f7abfcade15d,110164,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
55ba9b3f-8870-4805-b91e-17676fb87331,110027,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
04e35468-6419-46af-93c0-9e4bd2983f02,110027,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
34f97d0a-048c-43d9-922b-065ac529309d,110027,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f42428f7-e60e-47a3-bc68-7e5bc7a9bb18,110027,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d6efe802-9d82-4806-9fcc-327996ae9b97,110027,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
67a709f2-9bcc-4345-8113-396f7699d3a4,110027,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
03b9d6a6-4705-41f3-8e13-19cdb4224fb3,110027,152001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0ed9af95-baf0-4f55-b712-9bc464dea61d,110027,152002,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
36c0ac70-e76a-4f7b-ba66-93c481bc0ed2,110027,153001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
89973ec6-777a-41a1-b014-6f15939915c0,110027,153005,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
322bcdfb-2596-4b1b-abe0-e5838fd717d4,110027,152004,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4ccdc7a8-c365-48f6-a2c4-30d1164eaaa4,110027,153004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
72f51a92-102d-490a-8049-07a67f94787e,110027,152005,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1888227b-4bd1-4769-b790-cd9879295589,110027,151078,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bf7fd225-a81f-45b7-8c0d-03196321231d,110027,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1a92d670-81d8-40df-9ce5-ee284b1de0b6,110055,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
efbf8d15-81c9-44c3-a7f3-a91055aa2ffd,110055,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
aa83e171-1134-4d9b-b9b2-67bf316d23d8,110055,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
95b2c414-14db-4d14-aea4-01989842c019,110055,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4cd411dc-f498-41d0-b6d8-ec6c2ca95a5d,110055,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ace695db-7d34-4920-9612-3a7a99b243a5,110055,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7e139639-9f7f-4f2a-900e-47f1e44dd65d,110055,152001,1,2025,725.5,122,132,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
75c07fc1-7ed5-4319-8530-50beb678d6e5,110055,152002,1,2025,702.5,128,126,116,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ea4ec56-0839-4af3-a23a-2e54ae06177b,110055,153001,1,2025,716,131,126,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
29ee8a83-28a8-4d92-8891-1d5b76aa7cbc,110055,153005,1,2025,714,124,126,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6a6a4a46-3f51-4daf-b768-5e75d2508197,110055,152004,1,2025,705,131,126,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6b1cb7cd-e39e-4f4e-b912-493482da127c,110055,153004,1,2025,685.5,126,110,120,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d6d8fd31-749c-4bbd-b2e6-672579a18ad8,110055,152005,1,2025,718.5,140,121,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4d45d93d-482b-42bf-a236-730a35e67da4,110055,151078,1,2025,729,136,134,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2213bfee-775e-428b-a206-1ce58d4e88e3,110055,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d66b22a0-2b1c-4403-b2ec-fe498bece2e4,110156,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c95323c1-8322-4508-a17a-9b67042efeb5,110156,152003,1,2025,755,147,132,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44de363e-8493-455b-b1ca-6bf5329f0c15,110156,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
340400ed-8bc9-4537-a57a-53bc4848652b,110156,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c3d609a8-63a3-4152-a57f-b5a321cdfe29,110156,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
191b59b9-21e5-4e20-8ae4-b9876302a54c,110156,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d7f49b1a-b883-42e4-bb3b-beeec20a18a6,110156,152001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
056d1454-2fb8-4f75-8031-80a17e290402,110156,152002,1,2025,702,132,118,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7c81417e-780d-4d62-ad16-ae58414ff23b,110156,153001,1,2025,698.5,132,119,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b138f1f7-4718-41e0-8032-b96f781dbd53,110156,153005,1,2025,702.5,131,123,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6cd8fe43-cdc2-4cab-a071-4428051bddbb,110156,152004,2,2025,702.5,131,119,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a4a65e20-6db1-47cb-b5fd-9fa08a34dc70,110156,153004,1,2025,709.5,133,115,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
04e28adf-0c6b-411e-a1ca-dc966898d7e6,110156,152005,1,2025,706,140,116,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
33ffc741-9e11-45c9-94c0-d388afcf48a5,110156,151078,1,2025,713,136,128,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
38f68e60-11f5-4320-896b-7e58c6f50f85,110156,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f1ef6fe8-8be1-48fb-bec3-ac475069dcc1,110121,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e89da8d0-24f5-4d4b-a14f-4ab821276cc3,110121,152003,1,2025,729.5,137,121,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0bfd4ac5-e0e5-4eff-a5c9-c4fbeb772da8,110121,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6b80b2f7-e124-4350-8a0a-6333e628d163,110121,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0a858976-e763-419b-9848-1bfb4400f933,110121,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
76948fcf-f632-4835-9979-16d9ff20f6fc,110121,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e76ccbef-0f89-4131-8435-24bdda91e7be,110121,152001,1,2025,725,136,122,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f2c41ad3-e5c0-47bb-8cba-d55a6dc400ef,110121,152002,2,2025,717,134,117,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
86af4afb-b9de-4c02-8a64-b57c566d18ab,110121,153001,2,2025,700,123,123,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f429d7b3-f04d-4ddf-8577-0cb3953d2cdc,110121,153005,1,2025,710,125,124,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
49842048-f291-491a-a707-52feeb75439f,110121,152004,3,2025,706,137,117,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b65c7e51-b3b8-4ff6-8606-e8adbee2f27f,110121,153004,1,2025,689,119,118,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
dffd9067-809b-4f5d-a903-4cbfe1a20acc,110121,152005,1,2025,745.5,134,138,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
04d1dfc1-af43-4b0d-a234-334dc045af41,110121,151078,2,2025,712.5,139,114,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
38dcc506-76d7-4e95-93f9-9efb7c13df0f,110121,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0642bfa0-0075-48cf-b740-184ccdb96475,110042,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c668b41a-e489-404b-81cf-db20bb54bdb7,110042,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9e9ee0b5-4f5c-42ae-94b4-e066063a4cd4,110042,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9816393f-b2b5-4c3b-b53b-8d1a8ff2c3e1,110042,102056,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0c5f0ace-8a71-4a55-be4e-3a551373510b,110042,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b6ad3d8a-6090-42b9-9377-af2ec9b6b1ee,110042,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
21c6d1f3-8c50-4817-b3a7-6472774ce0c1,110042,152001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4be8e86a-74fd-4e77-a5ac-83bb1d32025c,110042,152002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
150269f2-a114-4173-bcf8-b1d672fc0e34,110042,153001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fe0f81c6-5570-42bc-81c9-a11d3ade293c,110042,153005,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7a14ac4a-bc5b-46bd-a3d6-9d4111a8d6f8,110042,152004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8b8d6d63-86e7-4d46-9d49-a4765f0b8298,110042,153004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
72310267-95a4-49d6-8e70-358314ec6392,110042,152005,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e1b66f0e-47f4-4b0c-839f-4ccce4c12385,110042,151078,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8a798e0d-c7ee-4474-9b7c-2a0e7e9ac05b,110042,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
95c3c8b3-3430-4173-80df-fe08a26a4737,110052,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
16557e80-f1be-4111-833e-ca6c520721e9,110052,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
54afe5fc-6c82-4b91-9a81-3e0589e21558,110052,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d01d4a2a-bd6e-4c79-8e9d-c41cc81d69b3,110052,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
50c8f8f6-7a32-4793-a04d-3cade12e4777,110052,152006,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ecd66d62-9cbc-496f-8332-98a793a97831,110052,155001,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6efc720e-4cc6-4544-8e78-a3d01fc2d31f,110052,152001,1,2025,718.5,140,112,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b8a98389-9ab0-4fbb-a443-e75409210736,110052,152002,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a9351f1c-29c0-463e-8cad-d9b9ce019974,110052,153001,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c45c1e9d-4287-44ef-aa3b-d1286531b62f,110052,153005,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3032cb74-740a-463c-b27d-33b7b7a9be09,110052,152004,1,2025,657,105,127,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1ddb098c-ea75-4e5c-8331-73375e40dae4,110052,153004,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b80eb495-f746-48b6-8a54-7e54dadadb81,110052,152005,1,2025,717,131,125,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
47cf7f95-8b27-4a24-9cb6-7e412be49eb6,110052,151078,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7ddaca39-5d18-44d2-ae8b-bbfc0b417d37,110052,202002,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68e340d9-d082-43d4-85b7-1aef5bcc9595,050069,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
307f572c-683b-4a60-8281-6de9758edc8c,050069,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1cab5af8-36aa-4c61-806d-805dad0ce098,050069,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ffb23b50-6698-4b3f-baab-30b3b85d4670,050069,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
412bcd51-d192-42f1-a9d0-cd1a6277ebb4,050069,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4d0981a3-71e8-4e6a-bbba-28e1b4e836b3,050069,073082,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d3dfdd72-feba-47b8-a029-7e09adf70d62,050069,042001,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b66bc5b5-31c5-438f-91b2-9d7949a37453,050069,072001,2,2025,715,128,125,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4b1fceab-8a23-43fc-ba47-0bc02cbe9e37,050069,073003,2,2025,711.5,124,122,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
acf4f5e5-8835-4280-94df-875b11619967,050049,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
227449b3-1564-40d7-8539-fa5c5d5692aa,050049,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
714eea22-7cc5-4357-887d-6203c7562fb1,050049,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f35ed336-1071-4a1e-8e87-412d34e25d17,050049,102056,1,2025,753.5,145,134,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b089d21c-5f54-4e25-a6fd-e6445100192a,050049,152006,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
94a964a1-40f3-4537-af9c-19da856da103,050049,073082,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7d3be137-98bc-49c7-bd37-9d245f90d45f,050049,042001,4,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
52edc1e5-7794-43d5-b344-e9739d105652,050049,072001,3,2025,724,121,127,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5d6aeebe-b891-42b9-bbe0-c26fd60378b8,050049,073003,4,2025,705,126,126,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6e1be35e-63e5-407e-a480-008cd8f9bfc5,050052,152003,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6d142627-06ae-4e6c-b54c-101be0d55811,050052,042032,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
117ab32a-9b36-40e7-9017-b6f2d7f938d2,050052,102057,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fd5ae887-057f-49ef-8b6d-d059591fc62c,050052,102056,0,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
